# Palmyra Island Fossil Coral Oxygen Isotope Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# This file is new 2013 data from linked earth pasted below header from LMR 03cpac01a.txt (collection name below was 03cpac01a)
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:1875
#
# Original_Source_URL: http://wiki.linked.earth/Palmyra.Cobb.2013
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2003-07-01
#--------------------
# Title
#	Study_Name: Palmyra Island Fossil Coral Oxygen Isotope Data
#--------------------
# Investigators
#       Investigators: Cobb, K.M.; Charles, C.D.; Cheng, H.; Edwards, R.L.
#--------------------
# Description_and_Notes
#	Description: The data are oxygen isotopic measurements from modern and fossil corals  collected from Palmyra Island (6???N, 162???W). The modern coral was drilled  in ~30' of water, while the fossil corals were drilled from large heads  scattered on three ocean-facing beaches at Palmyra. The corals were dated  using U/Th chemistry, and then overlapping sequences were spliced together,  guided by matching d18O variability. The sequences range in age from 930A.D.  to the 20th century, are 30 to 150 years long, and are presented at  monthly resolution. The sample names refer to collection sites on  Palmyra Island (see Figure 1 of Nature paper). See Supplementary Info.  associated with the Nature article for more detailed geochemical and  chronological information.
#--------------------
# Publication 
#@article{Emile-Geay2013,
#author = {Emile-Geay, Julien and Cobb, Kimberly M. and Mann, Michael E. and Wittenberg, Andrew T.},
#doi = {10.1175/JCLI-D-11-00510.1},
#journal = {Journal of Climate},
#number = {7},
#pages = {2302--2328},
#title = {{Estimating central equatorial pacific SST variability over the past millennium. Part I: Methodology and validation}},
#volume = {26},
#year = {2013}
# Publication 
#@article{Cobb2003,
#author = {Cobb, Kim M. and Charles, Christopher D. and Cheng, Hai and Edwards, R. Lawrence},
#doi = {10.1038/nature01779},
#issn = {0028-0836},
#journal = {Nature},
#month = {jul},
#number = {6946},
#pages = {271--276},
#publisher = {Nature Publishing Group},
#title = {{El Ni{\~{n}}o/Southern Oscillation and tropical Pacific climate during the last millennium}},
#url = {http://www.nature.com/articles/nature01779},
#volume = {424},
#year = {2003}
#------------------
# Funding_Agency 
#       Funding_Agency_Name: NOAA
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: NSF
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Khaled bin Sultan Living Ocean Foundation
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: The Nature Conservancy
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Palmyra Island, Central Pacific
#       Location: Ocean>Pacific Ocean>Central Pacific Ocean 
#	Country: United States 
#	Northernmost_Latitude: 5.87 
# 	Southernmost_Latitude: 5.87 
# 	Easternmost_Longitude: -162.13 
# 	Westernmost_Longitude: -162.13 
# 	Elevation:  -9 m  
#------------------
# Data_Collection   
#	Collection_Name: palmyra2013
#	Earliest_Year: 928.125
#	Most_Recent_Year: 1998.377 
#	Time_Unit: y_ad 
#	Core_Length: 
#	Notes: {"database":{"database1":"LMR", "database2":"PAGES2kv2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"sea@surface", "interpDirection":"negative", "seasonality":"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"}} Sample ID - CH9, +/- 10 years error in  U/Th age calculation
#------------------
# Species
#	Species_Name:
#	Common_Name: 
#------------------
# Chronology: 
# 
#
# 
#
# 
#
#
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , Corals and Sclerosponges, , ,N
##d18O	delta 18 Oxygen, calcium carbonate, , permil VPDB, , Corals and Sclerosponges, -.06 per mil adjustment applied, ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	d18O
1636.875	-5.129
1636.959	-4.993
1637.042	-4.773
1637.125	-4.827
1637.209	-4.945
1637.292	-4.975
1637.375	-5.151
1637.459	-5.144
1637.542	-5.172
1637.625	-5.355
1637.709	-5.348
1637.792	-5.324
1637.875	-5.193
1637.959	-5.189
1638.042	-5.191
1638.125	-5.203
1638.209	-5.264
1638.292	-5.214
1638.375	-5.223
1638.459	-5.288
1638.542	-5.323
1638.625	-5.365
1638.709	-5.373
1638.792	-5.3
1638.875	-5.266
1638.959	-5.146
1639.042	-4.976
1639.125	-4.921
1639.209	-4.944
1639.292	-4.974
1639.375	-4.957
1639.459	-4.934
1639.542	-4.924
1639.625	-4.99
1639.709	-4.975
1639.792	-4.882
1639.875	-4.749
1639.959	-4.732
1640.042	-4.715
1640.125	-4.624
1640.209	-4.67
1640.292	-4.71
1640.375	-4.659
1640.459	-4.678
1640.542	-4.77
1640.625	-4.923
1640.709	-4.925
1640.792	-4.822
1640.875	-4.784
1640.959	-4.7
1641.042	-4.746
1641.125	-4.71
1641.209	-4.764
1641.292	-4.773
1641.375	-4.829
1641.459	-4.961
1641.542	-5.02
1641.625	-5.06
1641.709	-4.982
1641.792	-5.171
1641.875	-5.029
1641.959	-4.928
1642.042	-4.927
1642.125	-4.916
1642.209	-4.982
1642.292	-5.028
1642.375	-5.17
1642.459	-5.304
1642.542	-5.352
1642.625	-5.433
1642.709	-5.367
1642.792	-5.36
1642.875	-5.207
1642.959	-5.096
1643.042	-4.952
1643.125	-4.935
1643.209	-4.962
1643.292	-4.902
1643.375	-4.916
1643.459	-4.977
1643.542	-4.937
1643.625	-4.935
1643.709	-4.872
1643.792	-4.791
1643.875	-4.85
1643.959	-4.734
1644.042	-4.674
1644.125	-4.755
1644.209	-4.889
1644.292	-4.958
1644.375	-4.933
1644.459	-4.963
1644.542	-5.051
1644.625	-5.086
1644.709	-5.092
1644.792	-5.089
1644.875	-4.812
1644.959	-4.806
1645.042	-4.803
1645.125	-4.78
1645.209	-4.916
1645.292	-4.865
1645.375	-4.819
1645.459	-4.893
1645.542	-4.765
1645.625	-4.829
1645.709	-4.779
1645.792	-4.702
1645.875	-4.696
1645.959	-4.888
1646.042	-4.832
1646.125	-4.748
1646.209	-4.79
1646.292	-4.864
1646.375	-4.985
1646.459	-4.941
1646.542	-4.957
1646.625	-5.041
1646.709	-5.036
1646.792	-5.193
1646.875	-5.031
1646.959	-4.826
1647.042	-4.753
1647.125	-4.728
1647.209	-4.794
1647.292	-4.914
1647.375	-4.94
1647.459	-4.964
1647.542	-4.953
1647.625	-4.919
1647.709	-4.891
1647.792	-4.812
1647.875	-4.742
1647.959	-4.802
1648.042	-4.671
1648.125	-4.657
1648.209	-4.874
1648.292	-5.068
1648.375	-4.958
1648.459	-4.922
1648.542	-4.944
1648.625	-5.122
1648.709	-5.103
1648.792	-5.147
1648.875	-4.999
1648.959	-4.73
1649.042	-4.688
1649.125	-4.642
1649.209	-4.729
1649.292	-4.85
1649.375	-4.843
1649.459	-4.772
1649.542	-4.727
1649.625	-4.735
1649.709	-4.724
1649.792	-4.594
1649.875	-4.61
1649.959	-4.537
1650.042	-4.513
1650.125	-4.557
1650.209	-4.729
1650.292	-4.66
1650.375	-4.803
1650.459	-4.82
1650.542	-4.833
1650.625	-4.895
1650.709	-4.997
1650.792	-4.864
1650.875	-4.664
1650.959	-4.615
1651.042	-4.593
1651.125	-4.581
1651.209	-4.639
1651.292	-4.566
1651.375	-4.596
1651.459	-4.686
1651.542	-4.819
1651.625	-4.951
1651.709	-4.895
1651.792	-4.751
1651.875	-4.839
1651.959	-4.841
1652.042	-4.806
1652.125	-4.714
1652.209	-4.85
1652.292	-5.003
1652.375	-4.983
1652.459	-4.854
1652.542	-4.864
1652.625	-4.994
1652.709	-5.042
1652.792	-4.982
1652.875	-4.993
1652.959	-4.94
1653.042	-4.923
1653.125	-4.948
1653.209	-5.042
1653.292	-5.123
1653.375	-5.169
1653.459	-5.268
1653.542	-5.444
1653.625	-5.503
1653.709	-5.466
1653.792	-5.251
1653.875	-5.224
1653.959	-4.902
1654.042	-4.716
1654.125	-4.727
1654.209	-4.853
1654.292	-4.821
1654.375	-4.752
1654.459	-4.77
1654.542	-4.65
1654.625	-4.615
1654.709	-4.626
1654.792	-4.659
1654.875	-4.74
1654.959	-4.689
1655.042	-4.718
1655.125	-4.794
1655.209	-4.995
1655.292	-5.068
1655.375	-5.066
1655.459	-5.076
1655.542	-5.093
1655.625	-5.163
1655.709	-5.076
1655.792	-5.138
1655.875	-5.065
1655.959	-4.921
1656.042	-4.83
1656.125	-4.878
1656.209	-4.984
1656.292	-4.974
1656.375	-4.989
1656.459	-4.988
1656.542	-4.963
1656.625	-4.995
1656.709	-4.991
1656.792	-4.964
1656.875	-4.976
1656.959	-4.97
1657.042	-4.94
1657.125	-5.011
1657.209	-5.193
1657.292	-5.125
1657.375	-5.215
1657.459	-5.35
1657.542	-5.434
1657.625	-5.522
1657.709	-5.544
1657.792	-5.453
1657.875	-5.27
1657.959	-5.028
1658.042	-4.94
1658.125	-4.909
1658.209	-4.996
1658.292	-5.154
1658.375	-5.165
1658.459	-5.121
1658.542	-5.026
1658.625	-5.032
1658.709	-5.0
1658.792	-4.97
1658.875	-4.894
1658.959	-4.943
1659.042	-4.721
1659.125	-4.75
1659.209	-4.77
1659.292	-4.65
1659.375	-4.676
1659.459	-4.7
1659.542	-4.683
1659.625	-4.758
1659.709	-4.709
1659.792	-4.744
1659.875	-4.768
1659.959	-4.766
1660.042	-4.738
1660.125	-4.844
1660.209	-4.89
1660.292	-4.867
1660.375	-4.802
1660.459	-4.867
1660.542	-4.773
1660.625	-4.91
1660.709	-4.881
1660.792	-4.802
1660.875	-4.849
1660.959	-4.851
1661.042	-4.759
1661.125	-4.637
1661.209	-4.703
1661.292	-4.684
1661.375	-4.753
1661.459	-4.737
1661.542	-4.73
1661.625	-4.847
1661.709	-4.841
1661.792	-4.778
1661.875	-4.732
1661.959	-4.747
1662.042	-4.713
1662.125	-4.798
1662.209	-4.971
1662.292	-4.913
1662.375	-4.958
1662.459	-5.097
1662.542	-5.31
1662.625	-5.31
1662.709	-5.263
1662.792	-5.182
1662.875	-5.054
1662.959	-4.951
1663.042	-4.799
1663.125	-4.709
1663.209	-4.757
1663.292	-4.875
1663.375	-4.796
1663.459	-4.717
1663.542	-4.71
1663.625	-4.718
1663.709	-4.728
1663.792	-4.74
1663.875	-4.712
1663.959	-4.671
1664.042	-4.59
1664.125	-4.576
1664.209	-4.62
1664.292	-4.62
1664.375	-4.805
1664.459	-4.974
1664.542	-5.05
1664.625	-5.05
1664.709	-4.952
1664.792	-4.814
1664.875	-4.776
1664.959	-4.747
1665.042	-4.76
1665.125	-4.711
1665.209	-4.718
1665.292	-4.723
1665.375	-4.801
1665.459	-4.834
1665.542	-4.823
1665.625	-4.876
1665.709	-4.812
1665.792	-4.83
1665.875	-4.787
1665.959	-4.87
1666.042	-4.817
1666.125	-4.779
1666.209	-4.831
1666.292	-4.836
1666.375	-4.915
1666.459	-5.072
1666.542	-4.953
1666.625	-5.091
1666.709	-5.085
1666.792	-5.026
1666.875	-4.907
1666.959	-4.92
1667.042	-4.916
1667.125	-4.885
1667.209	-4.963
1667.292	-5.044
1667.375	-5.122
1667.459	-5.149
1667.542	-5.249
1667.625	-5.358
1667.709	-5.322
1667.792	-5.18
1667.875	-5.037
1667.959	-4.943
1668.042	-4.836
1668.125	-4.808
1668.209	-4.887
1668.292	-4.865
1668.375	-4.86
1668.459	-4.866
1668.542	-4.882
1668.625	-4.919
1668.709	-4.86
1668.792	-4.8
1668.875	-4.779
1668.959	-4.749
1669.042	-4.762
1669.125	-4.682
1669.209	-4.717
1669.292	-4.713
1669.375	-4.666
1669.459	-4.816
1669.542	-4.829
1669.625	-4.882
1669.709	-4.83
1669.792	-4.745
1669.875	-4.603
1669.959	-4.563
1670.042	-4.523
1670.125	-4.513
1670.209	-4.48
1670.292	-4.608
1670.375	-4.709
1670.459	-4.787
1670.542	-4.777
1670.625	-4.806
1670.709	-4.669
1670.792	-4.585
1670.875	-4.614
1670.959	-4.571
1671.042	-4.517
1671.125	-4.558
1671.209	-4.74
1671.292	-4.817
1671.375	-4.838
1671.459	-4.911
1671.542	-4.994
1671.625	-5.002
1671.709	-4.935
1671.792	-4.909
1671.875	-4.911
1671.959	-4.831
1672.042	-4.786
1672.125	-4.802
1672.209	-4.892
1672.292	-4.929
1672.375	-4.892
1672.459	-5.016
1672.542	-4.957
1672.625	-4.97
1672.709	-4.928
1672.792	-4.927
1672.875	-4.785
1672.959	-4.71
1673.042	-4.612
1673.125	-4.635
1673.209	-4.669
1673.292	-4.727
1673.375	-4.798
1673.459	-4.874
1673.542	-4.958
1673.625	-5.083
1673.709	-5.101
1673.792	-4.934
1673.875	-4.894
1673.959	-4.831
1674.042	-4.733
1674.125	-4.742
1674.209	-4.754
1674.292	-4.751
1674.375	-4.759
1674.459	-4.798
1674.542	-4.842
1674.625	-4.95
1674.709	-4.901
1674.792	-4.87
1674.875	-4.744
1674.959	-4.737
1675.042	-4.695
1675.125	-4.624
1675.209	-4.65
1675.292	-4.752
1675.375	-4.743
1675.459	-4.767
1675.542	-4.84
1675.625	-5.099
1675.709	-5.028
1675.792	-4.779
1675.875	-4.711
1675.959	-4.68
1676.042	-4.872
1676.125	-4.726
1676.209	-4.674
1676.292	-4.86
1676.375	-4.8
1676.459	-4.87
1676.542	-4.89
1676.625	-4.951
1676.709	-4.912
1676.792	-4.94
1676.875	-4.956
1676.959	-4.872
1677.042	-4.809
1677.125	-4.925
1677.209	-4.879
1677.292	-4.995
1677.375	-5.063
1677.459	-5.211
1677.542	-5.157
1677.625	-5.268
1677.709	-5.174
1677.792	-5.122
1677.875	-4.973
1677.959	-4.984
1678.042	-4.894
1678.125	-4.756
1678.209	-4.826
1678.292	-4.764
1678.375	-4.881
1678.459	-4.814
1678.542	-4.781
1678.625	-4.76
1678.709	-4.651
1678.792	-4.818
1678.875	-4.828
1678.959	-4.64
1679.042	-4.681
1679.125	-4.6
1679.209	-4.707
1679.292	-4.713
1679.375	-4.784
1679.459	-5.013
1679.542	-4.883
1679.625	-4.89
1679.709	-4.766
1679.792	-4.684
1679.875	-4.64
1679.959	-4.565
1680.042	-4.565
1680.125	-4.515
1680.209	-4.597
1680.292	-4.491
1680.375	-4.61
1680.459	-4.816
1680.542	-4.783
1680.625	-4.873
1680.709	-4.819
1680.792	-4.816
1680.875	-4.71
1680.959	-4.707
1681.042	-4.657
1681.125	-4.685
1681.209	-4.827
1681.292	-5.015
1681.375	-4.954
1681.459	-4.999
1681.542	-4.973
1681.625	-4.938
1681.709	-4.952
1681.792	-4.931
1681.875	-5.017
1681.959	-4.97
1682.042	-4.667
1682.125	-4.676
1682.209	-4.681
1682.292	-4.869
1682.375	-4.85
1682.459	-4.862
1682.542	-4.857
1682.625	-4.944
1682.709	-4.836
1682.792	-4.735
1682.875	-4.822
1682.959	-4.835
1683.042	-4.715
1683.125	-4.656
1683.209	-4.668
1683.292	-4.708
1683.375	-4.804
1683.459	-4.815
1683.542	-4.842
1683.625	-4.877
1683.709	-4.815
1683.792	-4.823
1683.875	-4.775
1683.959	-4.73
1684.042	-4.67
1684.125	-4.664
1684.209	-4.683
1684.292	-4.661
1684.375	-4.72
1684.459	-4.872
1684.542	-4.856
1684.625	-4.853
1684.709	-4.882
1684.792	-4.87
1684.875	-4.767
1684.959	-4.662
1685.042	-4.627
1685.125	-4.677
1685.209	-4.713
1685.292	-4.691
1685.375	-4.622
1685.459	-4.727
1685.542	-4.77
1685.625	-4.893
1685.709	-4.802
1685.792	-4.689
1685.875	-4.688
1685.959	-4.632
1686.042	-4.608
1686.125	-4.622
1686.209	-4.594
1686.292	-4.694
1686.375	-4.802
1686.459	-4.958
1686.542	-4.775
1686.625	-4.967
1686.709	-5.025
1686.792	-5.011
1686.875	-4.983
1686.959	-4.913
1687.042	-4.863
1687.125	-4.869
1687.209	-4.976
1687.292	-4.956
1687.375	-5.011
1687.459	-5.076
1687.542	-5.045
1687.625	-4.874
1687.709	-4.823
1687.792	-5.07
1687.875	-5.142
1687.959	-4.98
1688.042	-4.856
1688.125	-4.807
1688.209	-4.924
1688.292	-5.144
1688.375	-5.003
1688.459	-5.039
1688.542	-5.119
1688.625	-5.038
1688.709	-4.92
1688.792	-4.847
1688.875	-4.985
1688.959	-4.932
1689.042	-4.827
1689.125	-4.837
1689.209	-4.893
1689.292	-4.947
1689.375	-4.962
1689.459	-5.035
1689.542	-5.06
1689.625	-5.202
1689.709	-5.139
1689.792	-5.075
1689.875	-5.026
1689.959	-4.871
1690.042	-4.749
1690.125	-4.661
1690.209	-4.756
1690.292	-4.91
1690.375	-5.067
1690.459	-5.138
1690.542	-5.089
1690.625	-5.169
1690.709	-5.029
1690.792	-4.942
1690.875	-4.798
1690.959	-4.716
1691.042	-4.713
1691.125	-4.744
1691.209	-4.795
1691.292	-4.838
1691.375	-4.841
1691.459	-4.844
1691.542	-4.849
1691.625	-4.903
1691.709	-4.902
1691.792	-4.674
1691.875	-4.598
1691.959	-4.703
1692.042	-4.58
1692.125	-4.598
1692.209	-4.737
1692.292	-4.765
1692.375	-4.734
1692.459	-4.749
1692.542	-4.807
1692.625	-4.962
1692.709	-4.853
1692.792	-4.736
1692.875	-4.872
1692.959	-4.89
1693.042	-4.642
1693.125	-4.605
1693.209	-4.717
1693.292	-4.762
1693.375	-4.791
1693.459	-4.912
1693.542	-4.877
1693.625	-5.003
1693.709	-5.002
1693.792	-4.923
1693.875	-5.131
1693.959	-5.026
1694.042	-4.85
1694.125	-4.777
1694.209	-4.797
1694.292	-4.695
1694.375	-4.72
1694.459	-4.726
1694.542	-4.816
1694.625	-4.87
1694.709	-4.775
1694.792	-4.698
1694.875	-4.692
1694.959	-4.615
1695.042	-4.487
1695.125	-4.582
1695.209	-4.768
1695.292	-4.871
1695.375	-4.847
1695.459	-4.857
1695.542	-4.87
1695.625	-5.021
1695.709	-5.027
1695.792	-4.856
1695.875	-4.736
1695.959	-4.847
1696.042	-4.653
1696.125	-4.667
1696.209	-4.72
1696.292	-4.787
1696.375	-4.831
1696.459	-4.86
1696.542	-4.946
1696.625	-4.859
1696.709	-4.675
1696.792	-4.742
1696.875	-4.709
1696.959	-4.662
1697.042	-4.667
1697.125	-4.466
1697.209	-4.482
1697.292	-4.499
1697.375	-4.663
1697.459	-4.649
1697.542	-4.711
1697.625	-4.713
1697.709	-4.647
1697.792	-4.53
1697.875	-4.534
1697.959	-4.642
1698.042	-4.491
1698.125	-4.359
1698.209	-4.424
1698.292	-4.591
1698.375	-4.738
1698.459	-4.801
1698.542	-4.958
1698.625	-4.93
1698.709	-4.873
1698.792	-5.051
1698.875	-5.067
1698.959	-4.795
1699.042	-4.779
1699.125	-4.707
1699.209	-4.734
1699.292	-4.749
1699.375	-4.656
1699.459	-4.753
1699.542	-4.937
1699.625	-4.936
1699.709	-4.928
1699.792	-4.895
1699.875	-4.77
1699.959	-4.686
1700.042	-4.507
1700.125	-4.55
1700.209	-4.605
1700.292	-4.638
1700.375	-4.767
1700.459	-4.957
1700.542	-4.898
1700.625	-4.847
1700.709	-4.722
1700.792	-4.848
1700.875	-4.888
1700.959	-4.94
1701.042	-4.816
1701.125	-4.851
1701.209	-4.96
1701.292	-4.934
1701.375	-5.082
1701.459	-5.129
1701.542	-5.104
1701.625	-4.99
1701.709	-4.887
1701.792	-4.641
1701.875	-4.787
1701.959	-4.548
1702.042	-4.448
1702.125	-4.484
1702.209	-4.52
1702.292	-4.615
1702.375	-4.521
1702.459	-4.533
1702.542	-4.521
1702.625	-4.559
1702.709	-4.438
1702.792	-4.523
1702.875	-4.613
1702.959	-4.521
1703.042	-4.403
1703.125	-4.402
1703.209	-4.516
1703.292	-4.708
1703.375	-4.659
1886.127	-4.79
1886.21	-4.89
1886.294	-4.806
1886.377	-4.839
1886.46	-4.853
1886.544	-4.823
1886.627	-4.891
1886.71	-4.633
1886.794	-4.62
1886.877	-4.567
1886.96	-4.466
1887.044	-4.304
1887.127	-4.385
1887.21	-4.56
1887.294	-4.562
1887.377	-4.627
1887.46	-4.69
1887.544	-4.71
1887.627	-4.693
1887.71	-4.689
1887.794	-4.649
1887.877	-4.658
1887.96	-4.595
1888.044	-4.486
1888.127	-4.541
1888.21	-4.701
1888.294	-4.803
1888.377	-4.896
1888.46	-4.967
1888.544	-5.032
1888.627	-5.085
1888.71	-5.04
1888.794	-4.923
1888.877	-4.823
1888.96	-4.746
1889.044	-4.666
1889.127	-4.64
1889.21	-4.657
1889.294	-4.674
1889.377	-4.693
1889.46	-4.729
1889.544	-4.764
1889.627	-4.8
1889.71	-4.768
1889.794	-4.625
1889.877	-4.537
1889.96	-4.527
1890.044	-4.572
1890.127	-4.503
1890.21	-4.624
1890.294	-4.783
1890.377	-4.762
1890.46	-4.78
1890.544	-4.872
1890.627	-4.957
1890.71	-4.954
1890.794	-4.789
1890.877	-4.791
1890.96	-4.815
1891.044	-4.761
1891.127	-4.76
1891.21	-4.787
1891.294	-4.797
1891.377	-4.933
1891.46	-4.792
1891.544	-4.907
1891.627	-4.98
1891.71	-4.997
1891.794	-4.883
1891.877	-4.82
1891.96	-4.763
1892.044	-4.647
1892.127	-4.59
1892.21	-4.59
1892.294	-4.649
1892.377	-4.71
1892.46	-4.716
1892.544	-4.739
1892.627	-4.787
1892.71	-4.726
1892.794	-4.683
1892.877	-4.686
1892.96	-4.627
1893.044	-4.572
1893.127	-4.591
1893.21	-4.63
1893.294	-4.568
1893.377	-4.662
1893.46	-4.617
1893.544	-4.624
1893.627	-4.803
1893.71	-4.717
1893.794	-4.505
1893.877	-4.592
1893.96	-4.795
1894.044	-4.606
1894.127	-4.537
1894.21	-4.62
1894.294	-4.615
1894.377	-4.607
1894.46	-4.697
1894.544	-4.776
1894.627	-4.842
1894.71	-4.73
1894.794	-4.77
1894.877	-4.77
1894.96	-4.798
1895.044	-4.763
1895.127	-4.742
1895.21	-4.867
1895.294	-4.998
1895.377	-4.996
1895.46	-5.07
1895.544	-5.095
1895.627	-5.122
1895.71	-5.075
1895.794	-4.976
1895.877	-4.911
1895.96	-4.815
1896.044	-4.823
1896.127	-4.785
1896.21	-4.86
1896.294	-4.977
1896.377	-5.045
1896.46	-5.135
1896.544	-5.22
1896.627	-5.34
1896.71	-5.329
1896.794	-5.039
1896.877	-4.859
1896.96	-4.83
1897.044	-4.757
1897.127	-4.679
1897.21	-4.69
1897.294	-4.672
1897.377	-4.689
1897.46	-4.79
1897.544	-4.849
1897.627	-4.92
1897.71	-4.913
1897.794	-4.86
1897.877	-4.884
1897.96	-4.853
1898.044	-4.653
1898.127	-4.556
1898.21	-4.6
1898.294	-4.598
1898.377	-4.607
1898.46	-4.67
1898.544	-4.76
1898.627	-4.872
1898.71	-4.81
1898.794	-4.863
1898.877	-4.775
1898.96	-4.6
1899.044	-4.573
1899.127	-4.458
1899.21	-4.671
1899.294	-4.748
1899.377	-4.743
1899.46	-4.98
1899.544	-5.164
1899.627	-5.354
1899.71	-5.29
1899.794	-5.17
1899.877	-5.063
1899.96	-4.979
1900.044	-4.828
1900.127	-4.829
1900.21	-4.917
1900.294	-4.992
1900.377	-5.036
1900.46	-5.08
1900.544	-5.084
1900.627	-5.089
1900.71	-5.008
1900.794	-5.075
1900.877	-5.018
1900.96	-4.979
1901.044	-4.788
1901.127	-4.717
1901.21	-4.707
1901.294	-4.772
1901.377	-4.704
1901.46	-4.847
1901.544	-4.904
1901.627	-4.96
1901.71	-4.937
1901.794	-4.833
1901.877	-4.672
1901.96	-4.62
1902.044	-4.612
1902.127	-4.579
1902.21	-4.596
1902.294	-4.709
1902.377	-4.851
1902.46	-4.988
1902.544	-5.108
1902.627	-5.204
1902.71	-5.19
1902.794	-5.19
1902.877	-5.12
1902.96	-5.03
1903.044	-4.938
1903.127	-4.964
1903.21	-5.042
1903.294	-5.015
1903.377	-4.961
1903.46	-4.979
1903.544	-5.04
1903.627	-5.165
1903.71	-5.01
1903.794	-4.891
1903.877	-4.893
1903.96	-4.848
1904.044	-4.584
1904.127	-4.51
1904.21	-4.671
1904.294	-4.816
1904.377	-4.707
1904.46	-4.78
1904.544	-4.834
1904.627	-5.067
1904.71	-5.01
1904.794	-5.064
1904.877	-4.772
1904.96	-4.806
1905.044	-4.914
1905.127	-4.757
1905.21	-4.871
1905.294	-5.005
1905.377	-5.244
1905.46	-5.468
1905.544	-5.366
1905.627	-5.39
1905.71	-5.233
1905.794	-5.038
1905.877	-4.947
1905.96	-4.945
1906.044	-4.876
1906.127	-4.873
1906.21	-4.923
1906.294	-4.926
1906.377	-4.853
1906.46	-4.89
1906.544	-4.965
1906.627	-5.047
1906.71	-4.923
1906.794	-4.937
1906.877	-4.814
1906.96	-4.896
1907.044	-4.914
1907.127	-4.904
1907.21	-4.976
1907.294	-4.985
1907.377	-4.967
1907.46	-5.032
1907.544	-5.107
1907.627	-5.134
1907.71	-5.073
1907.794	-5.033
1907.877	-5.068
1907.96	-4.894
1908.044	-4.702
1908.127	-4.717
1908.21	-4.725
1908.294	-4.711
1908.377	-4.833
1908.46	-4.883
1908.544	-4.877
1908.627	-4.931
1908.71	-4.952
1908.794	-4.885
1908.877	-4.688
1908.96	-4.685
1909.044	-4.643
1909.127	-4.568
1909.21	-4.691
1909.294	-4.771
1909.377	-4.865
1909.46	-4.864
1909.544	-4.918
1909.627	-4.922
1909.71	-4.924
1909.794	-4.866
1909.877	-4.506
1909.96	-4.55
1910.044	-4.48
1910.127	-4.481
1910.21	-4.537
1910.294	-4.591
1910.377	-4.641
1910.46	-4.653
1910.544	-4.684
1910.627	-4.744
1910.71	-4.66
1910.794	-4.601
1910.877	-4.638
1910.96	-4.68
1911.044	-4.726
1911.127	-4.79
1911.21	-4.78
1911.294	-4.697
1911.377	-4.861
1911.46	-5.018
1911.544	-4.95
1911.627	-5.074
1911.71	-5.162
1911.794	-4.94
1911.877	-4.785
1911.96	-4.878
1912.044	-4.695
1912.127	-4.644
1912.21	-4.652
1912.294	-4.667
1912.377	-4.765
1912.46	-4.846
1912.544	-4.869
1912.627	-5.074
1912.71	-4.939
1912.794	-4.835
1912.877	-4.813
1912.96	-4.67
1913.044	-4.584
1913.127	-4.567
1913.21	-4.575
1913.294	-4.583
1913.377	-4.657
1913.46	-4.734
1913.544	-5.008
1913.627	-5.023
1913.71	-4.859
1913.794	-4.958
1913.877	-4.907
1913.96	-4.86
1914.044	-4.815
1914.127	-4.773
1914.21	-4.869
1914.294	-4.794
1914.377	-4.946
1914.46	-5.031
1914.544	-5.212
1914.627	-5.464
1914.71	-5.407
1914.794	-5.39
1914.877	-5.341
1914.96	-5.053
1915.044	-4.989
1915.127	-4.888
1915.21	-4.967
1915.294	-5.032
1915.377	-4.943
1915.46	-4.98
1915.544	-5.064
1915.627	-5.102
1915.71	-5.049
1915.794	-5.025
1915.877	-4.9
1915.96	-4.806
1916.044	-4.74
1916.127	-4.64
1916.21	-4.64
1916.294	-4.713
1916.377	-4.8
1916.46	-4.8
1916.544	-4.846
1916.627	-4.959
1916.71	-4.802
1916.794	-4.705
1916.877	-4.703
1916.96	-4.572
1917.044	-4.476
1917.127	-4.472
1917.21	-4.626
1917.294	-4.576
1917.377	-4.543
1917.46	-4.59
1917.544	-4.674
1917.627	-4.686
1917.71	-4.639
1917.794	-4.69
1917.877	-4.573
1917.96	-4.585
1918.044	-4.487
1918.127	-4.57
1918.21	-4.57
